enabled,postOnly,priceIncrement,sizeIncrement,minProvideSize,last,bid,ask,price,type,baseCurrency,quoteCurrency,underlying,restricted,highLeverageFeeExempt,change1h,change24h,changeBod,quoteVolume24h,volumeUsd24h,tokenizedEquity
True,False,0.0005,0.1,0.1,0.3345,0.334,0.3345,0.3345,future,,,STEP,False,False,-0.008888888888888889,-0.014727540500736377,0.00904977375565611,5488384.109,5488384.109,
True,False,0.0005,0.1,0.1,0.338,0.337,0.3375,0.3375,spot,STEP,USD,,False,True,-0.007352941176470588,-0.017467248908296942,0.004464285714285714,536790.1839,536790.1839,
True,False,5e-06,10.0,10.0,0.01786,0.017815,0.01792,0.01786,future,,,STMX,False,False,-0.00584469802393543,-0.0753300543618949,-0.05477639587192379,158895.12525,158895.12525,
True,False,5e-06,10.0,10.0,0.0178,0.017825,0.017995,0.017825,spot,STMX,USD,,False,True,-0.01790633608815427,-0.08331190537413216,-0.06258217196949777,5491.94615,5491.94615,
True,False,0.0005,0.1,0.1,0.798,0.7985,0.8025,0.7985,future,,,STORJ,False,False,-0.01783517835178352,-0.050535077288941736,-0.03212121212121212,252830.43585,252830.43585,
True,False,0.0005,0.1,0.1,0.812,0.8005,0.8045,0.8045,spot,STORJ,USD,,False,True,-0.017704517704517704,-0.043969102792632206,-0.031889290012033694,34052.7166,34052.7166,
True,False,0.00025,1.0,1.0,0.76925,0.76725,0.769,0.769,future,,,STX,False,False,-0.010932475884244373,-0.07738452309538092,-0.05528255528255528,170674.957,170674.957,
True,False,5e-07,0.001,0.001,0.0268,0.026822,0.0269065,0.026822,spot,SUN,USD,,False,True,-0.0028996282527881043,-0.10512794848697161,-0.0717907012960047,13572.4227122705,13572.4227122705,
True,False,0.0001,0.5,0.5,7.8362,7.8333,7.8386,7.8362,future,,,SUSHI,False,False,0.004280514687035423,0.006718996903865671,0.051401430277334265,39434535.96975,39434535.96975,
True,False,0.0001,0.5,0.5,7.8063,7.7985,7.8261,7.8063,future,,,SUSHI,False,False,0.005655467381222302,0.005992422485115596,0.052487528650397734,314552.19065,314552.19065,
True,False,0.0001,0.5,0.5,7.9213,7.9531,7.9666,7.9531,future,,,SUSHI,False,False,0.002230511379388563,0.00510571612723849,0.05014986861737948,253542.75975,253542.75975,
True,False,1e-08,0.5,0.5,0.00022997,0.00023013,0.00023039,0.00023013,spot,SUSHI,BTC,,False,True,-0.00026065424214779094,0.05957917031170864,0.09821045096635647,4.67999762,159113.70067117555,
True,False,0.0001,0.5,0.5,7.8307,7.8294,7.8388,7.8307,spot,SUSHI,USD,,False,True,0.004051749560846764,0.005482794042116076,0.05038161795281083,8892538.0832,8892538.0832,
True,False,0.0001,0.5,0.5,7.8362,7.8312,7.8408,7.8362,spot,SUSHI,USDT,,False,True,0.004100356218446477,0.0062923772344359976,0.05123217471794803,2571109.9432,2570966.3209985727,
True,False,0.0005,0.1,0.1,1.9975,1.9975,1.998,1.9975,future,,,SXP,False,False,0.009858442871587462,-0.10506272401433692,-0.031984492367337046,17702354.9839,17702354.9839,
True,False,0.0005,0.1,0.1,1.992,1.9895,1.996,1.992,future,,,SXP,False,False,0.009374208259437548,-0.1081262592343855,-0.035351089588377724,228802.7479,228802.7479,
True,False,0.0005,0.1,0.1,2.017,2.018,2.0225,2.018,future,,,SXP,False,False,0.009,-0.10786914235190097,-0.036524230126521846,23596.53675,23596.53675,
True,False,1e-08,0.1,0.1,5.9e-05,5.854e-05,5.914e-05,5.9e-05,spot,SXP,BTC,,False,True,0.008891928864569083,-0.05083655083655084,0.01496645449853776,0.0080034,272.10496571827025,
True,False,0.0005,0.1,0.1,1.996,1.9945,1.9985,1.996,spot,SXP,USD,,False,True,0.00808080808080808,-0.10653536257833482,-0.03271141264841289,807626.9575,807626.9575,
True,False,0.0005,0.1,0.1,1.9965,1.994,1.999,1.9965,spot,SXP,USDT,,False,True,0.010118897040222615,-0.10631154879140554,-0.032703488372093026,156617.624,156608.87533952337,
True,False,5e-05,0.1,0.1,8.22415,8.2193,8.2251,8.22415,future,,,THETA,False,False,0.0018394333083608945,-0.08135203212528413,-0.07113209358534892,20717227.95034,20717227.95034,
True,False,5e-05,0.1,0.1,8.19215,8.19125,8.2342,8.19215,future,,,THETA,False,False,0.0,-0.08262597984322509,-0.07444837364847307,26932.79645,26932.79645,
True,False,5e-05,0.1,0.1,8.35065,8.2921,8.32605,8.32605,future,,,THETA,False,False,0.0003424163783160323,-0.08094399708588365,-0.07163922819184818,50523.2609,50523.2609,
True,False,0.001,0.1,0.1,16.992,16.812,17.831,16.992,future,,,TLRY,True,False,0.0,0.0,0.0,0.0,0.0,True
True,False,0.001,0.1,0.1,18.171,16.864,17.782,17.782,future,,,TLRY,True,False,0.0009569377990430622,0.03018365100515613,0.012815401264452925,0.0,0.0,True
True,False,0.001,0.1,0.1,16.863,16.864,17.78,16.864,spot,TLRY,USD,,True,True,0.0,-0.009107468123861567,-0.009107468123861567,26.9808,26.9808,True
True,False,5e-05,0.1,0.1,1.6535,1.6536,1.6542,1.6536,future,,,TOMO,False,False,-0.005502931889941362,-0.10466186582922736,-0.05275820587729851,1937175.02106,1937175.02106,
True,False,5e-05,0.1,0.1,1.659,1.65235,1.6595,1.659,spot,TOMO,USD,,False,True,-0.004888582311129772,-0.10382454624027658,-0.050317705650008586,48474.691435,48474.691435,
True,False,5e-05,0.1,0.1,1.6536,1.65135,1.66045,1.6536,spot,TOMO,USDT,,False,True,-0.009523809523809525,-0.10507373833040184,-0.053896326810847925,27509.557905,27508.021221095427,
True,False,2.5e-05,1.0,1.0,0.225575,0.2251,0.225575,0.225575,future,,,TRU,False,False,-0.000996457041629761,-0.040208488458674606,-0.03404346429718445,370269.943175,370269.943175,
True,False,2.5e-05,1.0,1.0,0.225525,0.2249,0.225375,0.225375,future,,,TRU,False,False,-0.0009973404255319148,-0.03829741839129507,-0.034176130276408825,162428.034275,162428.034275,
True,False,2.5e-05,1.0,1.0,0.226975,0.225575,0.226075,0.226075,spot,TRU,USD,,False,True,-0.003965194404670118,-0.0363384484228474,-0.033661038683479375,19853.24805,19853.24805,
True,False,2.5e-05,1.0,1.0,0.225825,0.225575,0.225825,0.225825,spot,TRU,USDT,,False,True,0.0,-0.03668550709182041,-0.03555413196668802,9087.78345,9087.275806416483,
True,False,2.5e-06,1.0,1.0,0.0645175,0.0645225,0.0645475,0.0645225,future,,,TRX,False,False,-0.008147265670035741,-0.06813258232235701,-0.05592947545541005,18909210.996935,18909210.996935,
True,False,2.5e-06,1.0,1.0,0.06439,0.064535,0.0646125,0.064535,future,,,TRX,False,False,-0.008640884826606245,-0.06818756091398044,-0.05750483770856914,341205.9609825,341205.9609825,
True,False,2.5e-06,1.0,1.0,0.06368,0.063545,0.0636075,0.0636075,future,,,TRX,False,False,-0.007567188048523618,-0.07111825052024387,-0.06024229888453867,243703.1509975,243703.1509975,
True,False,1e-08,1.0,1.0,1.9e-06,1.89e-06,1.91e-06,1.9e-06,spot,TRX,BTC,,False,True,-0.010416666666666666,-0.015544041450777202,-0.015544041450777202,0.02721367,925.2286206385186,
True,False,2.5e-06,1.0,1.0,0.0643975,0.0645125,0.064595,0.0645125,spot,TRX,USD,,False,True,-0.0064300015401201295,-0.0686132967588248,-0.05738603156049094,431093.94944,431093.94944,
True,False,2.5e-06,1.0,1.0,0.0644,0.064495,0.0646275,0.064495,spot,TRX,USDT,,False,True,-0.007311066646144375,-0.06849611843293013,-0.05605561653860227,80485.7004775,80481.20454627133,
True,False,1e-05,1.0,1.0,0.11386,0.11394,0.11395,0.11394,future,,,TRYB,False,False,-0.0009644892590968873,-0.002276707530647986,-0.002713347921225383,1289542.88344,1289542.88344,
True,False,1e-05,1.0,1.0,0.1144,0.11385,0.11435,0.11435,future,,,TRYB,False,False,-0.00043706293706293706,0.007045354469396741,0.004391743522178305,1997.6528,1997.6528,
True,False,1e-05,0.1,0.1,0.11387,0.11354,0.11389,0.11387,spot,TRYB,USD,,False,True,0.0007030494771069514,-0.0045458519101320045,-0.0028896672504378283,1168845.287164,1168845.287164,
True,False,0.05,0.01,0.01,614.5,614.35,624.5,614.5,future,,,TSLA,True,False,0.0,-0.01648527528809219,-0.01648527528809219,417.86,417.86,True
True,False,0.05,0.01,0.01,623.0,623.0,624.9,623.0,future,,,TSLA,True,False,0.0,0.0003211303789338471,0.0003211303789338471,10260.81,10260.81,True
True,False,2.5e-06,0.01,0.01,0.0180675,0.0181075,0.01833,0.0181075,spot,TSLA,BTC,,True,True,-0.0030282174810736407,0.04140905823148814,0.03471428571428571,0.00921285,313.2246586972494,True
True,False,1.0,0.01,0.01,2127.0,2314.0,2356.0,2314.0,spot,TSLA,DOGE,,True,True,0.01357862461673237,0.08791725434884815,0.08029878618113913,0.0,0.0,True
True,False,0.05,0.01,0.01,616.35,616.4,622.95,616.4,spot,TSLA,USD,,True,True,-0.0003243593902043464,-0.01059390048154093,-0.01059390048154093,13908.9975,13908.9975,True
True,False,0.05,0.005,0.005,114.8,114.75,116.1,114.8,future,,,TSM,True,False,0.0,-0.006490696668109044,0.0,11480.0,11480.0,True
True,False,0.05,0.005,0.005,115.95,115.1,115.85,115.85,future,,,TSM,True,False,-0.0004314063848144953,-0.0008624407072013799,-0.0008624407072013799,0.0,0.0,True
True,False,0.05,0.005,0.005,115.1,115.1,115.7,115.1,spot,TSM,USD,,True,True,0.0,-0.007758620689655172,-0.007330746011211729,83.494,83.494,True
True,False,0.005,0.05,0.05,60.77,60.225,60.985,60.77,future,,,TWTR,True,False,0.0,0.0,0.0,0.0,0.0,True
True,False,0.005,0.05,0.05,60.76,60.46,60.86,60.76,future,,,TWTR,True,False,0.0,0.0,0.0,0.0,0.0,True
True,False,0.005,0.05,0.05,60.84,60.435,60.84,60.84,spot,TWTR,USD,,True,True,0.0,0.0,0.0,139.34475,139.34475,True
True,False,0.005,0.05,0.05,49.225,49.045,49.785,49.225,future,,,UBER,True,False,0.0,0.0,0.0,0.0,0.0,True
True,False,0.005,0.05,0.05,49.005,49.2,49.7,49.2,future,,,UBER,True,False,-0.0008123476848090983,-0.0010152284263959391,-0.00030478512648582747,0.0,0.0,True
True,False,0.005,0.05,0.05,49.755,49.22,49.68,49.68,spot,UBER,USD,,True,True,0.0,0.0,-0.00010063399416322834,0.0,0.0,True
True,False,5e-06,1.0,1.0,0.03397,0.033965,0.0341,0.03397,spot,UBXT,USD,,False,True,-0.008464681844716871,-0.05111731843575419,-0.025810151993117293,11378.339905,11378.339905,
True,False,5e-06,1.0,1.0,0.03387,0.03394,0.033945,0.03394,spot,UBXT,USDT,,False,True,-0.014661053853970098,-0.051160190103438634,-0.02903733371477614,85205.723495,85200.96390328556,
True,False,0.001,0.1,0.1,19.173,19.168,19.175,19.173,future,,,UNI,False,False,-0.010425806451612903,-0.06990394877267876,-0.03439766317485898,21747970.4681,21747970.4681,
True,False,0.001,0.1,0.1,19.119,19.111,19.151,19.119,future,,,UNI,False,False,-0.00932690812995492,-0.07013277564320801,-0.03371070453856262,43619.4493,43619.4493,
True,False,0.001,0.1,0.1,19.802,19.51,19.541,19.541,future,,,UNI,False,False,-0.01088276979145576,-0.0701403759219605,-0.03620221948212084,4536.348,4536.348,
True,False,5e-08,0.05,0.05,0.0005628,0.00056205,0.0005636,0.0005628,spot,UNI,BTC,,False,True,-0.013669821240799159,-0.01959759602822054,0.008963786303334529,0.24945446,8481.120184742687,
True,False,0.001,0.1,0.1,19.14,19.154,19.173,19.154,spot,UNI,USD,,False,True,-0.009514944668528286,-0.07037468452727626,-0.03608273363192592,1368817.4114,1368817.4114,
True,False,0.001,0.05,0.05,19.05,19.146,19.195,19.146,spot,UNI,USDT,,False,True,-0.01217624600144464,-0.0713488868409565,-0.03570888944850164,97889.63695,97884.16883487998,
True,False,25.0,0.0001,0.0001,43075.0,42750.0,43050.0,43050.0,future,,,UNISWAP,False,False,0.002328288707799767,-0.05850191361399672,-0.04013377926421405,453964.25,453964.25,
True,False,25.0,0.0001,0.0001,43400.0,42750.0,43100.0,43100.0,future,,,UNISWAP,False,False,0.0,-0.06100217864923747,-0.04328523862375139,149899.82,149899.82,
True,False,25.0,0.0001,0.0001,44875.0,44400.0,44700.0,44700.0,future,,,UNISWAP,False,False,0.0,-0.05745914602003163,-0.04538174052322477,36028.4925,36028.4925,
True,False,0.0001,1.0,1.0,1.0,1.0,1.0001,1.0,future,,,USDT,False,False,-9.999000099990002e-05,0.0,-9.999000099990002e-05,1210986.5056,1210986.5056,
True,False,0.0001,1.0,1.0,0.9993,0.9993,0.9994,0.9993,future,,,USDT,False,False,-0.0005001000200040008,-0.00040012003601080324,-0.00040012003601080324,21930.1271,21930.1271,
True,False,0.0001,1.0,1.0,0.998,0.9978,0.9982,0.998,future,,,USDT,False,False,0.0,0.0001002104419280489,0.00020044097013429546,111430.0362,111430.0362,
True,False,0.0001,0.01,0.01,1.0002,1.0001,1.0002,1.0002,spot,USDT,USD,,False,True,0.0002,-9.997000899730081e-05,-0.00019992003198720512,32193599.637058,32193599.637058,
True,False,0.005,0.01,0.01,47.94,47.97,48.615,47.97,future,,,USO,True,False,0.0,0.0005214308061320263,0.0004171011470281543,0.0,0.0,True
True,False,0.005,0.01,0.01,48.35,48.125,48.25,48.25,future,,,USO,True,False,0.0,-0.002068252326783868,-0.002068252326783868,0.0,0.0,True
True,False,0.005,0.01,0.01,48.49,48.18,48.495,48.49,spot,USO,USD,,True,True,0.0,0.0,0.0,0.0,0.0,True
True,False,5e-06,1.0,1.0,0.09113,0.09121,0.09132,0.09121,future,,,VET,False,False,0.002087453306965502,-0.08981139606825667,-0.055063455063455065,10485658.754615,10485658.754615,
True,False,0.0005,0.5,0.5,16.8305,16.8185,16.8365,16.8305,future,,,WAVES,False,False,-0.00575968809073724,0.0345452869041399,0.06079036934324972,7049286.9355,7049286.9355,
True,False,0.0005,0.5,0.5,16.92,16.76,16.821,16.821,future,,,WAVES,False,False,-0.009188902632974024,0.03769278223318939,0.059323634989608916,11093.22375,11093.22375,
True,False,0.0005,0.5,0.5,17.0545,16.9315,17.0065,17.0065,future,,,WAVES,False,False,-0.00839625666890178,0.03530879980519283,0.05966103807090784,19351.26875,19351.26875,
True,False,0.0005,0.5,0.5,16.845,16.793,16.855,16.845,spot,WAVES,USD,,False,True,-0.004726735598227474,0.035372937090875564,0.06314493988450251,3958.031,3958.031,
True,False,0.0001,0.0001,0.0001,1.0003,1.0001,1.0003,1.0003,spot,WBTC,BTC,,False,True,0.00019998000199980003,-0.0001999000499750125,0.0,9.11328617,309839.6207697524,
True,False,1.0,0.0001,0.0001,33898.0,33947.0,34034.0,33947.0,spot,WBTC,USD,,False,True,-0.0005299573089945532,-0.0524479428348127,-0.04862395605627487,87244.3796,87244.3796,
True,False,1e-05,1.0,1.0,1.33386,1.33,1.33743,1.33386,spot,WRX,USD,,False,True,-0.014881721700725992,-0.07818935729094678,-0.049821911953269696,32831.90837,32831.90837,
True,False,1e-05,1.0,1.0,1.33398,1.32392,1.33754,1.33398,spot,WRX,USDT,,False,True,-0.015788930041759505,-0.07725829546161987,-0.05537537707657664,22570.38852,22569.12773809727,
True,False,0.05,0.001,0.001,2102.0,1897.3,1920.2,1920.2,future,,,WSB,True,False,-0.009261409075664938,-0.06756986427756331,-0.056714071672438776,0.0,0.0,True
True,False,0.05,0.001,0.001,2000.0,1898.6,1921.45,1921.45,future,,,WSB,True,False,-0.008386231098725293,-0.0680037833773919,-0.057951119064545385,20.0,20.0,True
True,False,0.1,0.01,0.01,1756.1,1756.0,1757.9,1756.1,future,,,XAUT,False,False,0.0,0.0019970329795732057,0.0004557625477126417,126918.901,126918.901,
True,False,0.1,0.01,0.01,1764.0,1752.7,1757.7,1757.7,future,,,XAUT,False,False,0.002566735112936345,0.0018238814477058991,-0.0004549331816889394,8665.062,8665.062,
True,False,0.1,0.01,0.01,1753.3,1753.3,1773.4,1753.3,future,,,XAUT,False,False,-0.000797857183564142,-0.010832157968970382,-0.000797857183564142,1825.004,1825.004,
True,False,0.1,0.0001,0.0001,1756.8,1751.1,1756.9,1756.8,spot,XAUT,USD,,False,True,-5.691843588138198e-05,0.0010826827739472335,-0.0006257466295011093,64655.57752,64655.57752,
True,False,0.1,0.0001,0.0001,1759.3,1744.6,1758.4,1758.4,spot,XAUT,USDT,,False,True,-0.0002842685769515038,-0.0013630168105406633,-0.0018165304268846503,1132.42154,1132.3582829327756,
True,False,5e-05,1.0,1.0,0.1362,0.1361,0.1363,0.1362,future,,,XEM,False,False,-0.010533962949509626,-0.09260493004663557,-0.07409925220938138,639502.29395,639502.29395,
True,False,2.5e-05,1.0,1.0,0.276175,0.275975,0.2762,0.276175,future,,,XLM,False,False,-0.0057600576005760054,-0.08890721649484536,-0.04230602514087559,10668286.695675,10668286.695675,
True,False,0.01,0.01,0.01,253.91,253.74,254.19,253.91,future,,,XMR,False,False,0.005504514493901473,-0.07695942998400465,-0.05352816192641741,3411442.1357,3411442.1357,
True,False,2.5e-05,1.0,1.0,0.717,0.7168,0.716875,0.716875,future,,,XRP,False,False,-0.003959845774427733,-0.09636655847225285,-0.05378650387724798,111853192.367675,111853192.367675,
True,False,2.5e-05,1.0,1.0,0.7137,0.71525,0.7161,0.71525,future,,,XRP,False,False,-0.004869565217391304,-0.09824439751631103,-0.05583789848854861,1960866.291,1960866.291,
True,False,2.5e-05,1.0,1.0,0.7134,0.716025,0.7172,0.716025,future,,,XRP,False,False,-0.006038521603331598,-0.09979255720392255,-0.0548772439281943,2204378.14225,2204378.14225,
True,False,1e-08,1.0,1.0,2.108e-05,2.105e-05,2.109e-05,2.108e-05,spot,XRP,BTC,,False,True,-0.005191127890514393,-0.047446904654315405,-0.008932769158439116,5.11714016,173975.96619091686,
True,False,2.5e-05,1.0,1.0,0.71655,0.716675,0.7172,0.716675,spot,XRP,USD,,False,True,-0.004756283849465352,-0.0969032542607819,-0.05501714135021097,14871600.196875,14871600.196875,
True,False,2.5e-05,1.0,1.0,0.71655,0.7163,0.716825,0.71655,spot,XRP,USDT,,False,True,-0.005758290550853337,-0.09697542533081285,-0.054496272349409514,1285531.923,1285460.1131867813,
True,False,0.0001,0.001,0.001,2.91,2.9072,2.9099,2.9099,future,,,XTZ,False,False,-0.007977363379129309,-0.07301455831289223,-0.04020713767398905,3386931.7181333,3386931.7181333,
True,False,0.0001,0.001,0.001,3.0523,2.9027,2.9075,2.9075,future,,,XTZ,False,False,-0.009605886160029976,-0.07274524811838244,-0.04115687761764997,0.0,0.0,
True,False,0.0001,0.001,0.001,2.983,2.9662,2.9725,2.9725,future,,,XTZ,False,False,-0.005520240883238541,-0.07473697316815041,-0.04094340840162612,26352.3665139,26352.3665139,
True,False,5.0,0.001,0.001,34375.0,34370.0,34405.0,34375.0,future,,,YFI,False,False,-0.011644623346751006,0.002332701559994168,0.03243730289833308,7839112.27,7839112.27,
True,False,5.0,0.001,0.001,34860.0,34310.0,34445.0,34445.0,future,,,YFI,False,False,-0.011763018218333095,0.005693430656934307,0.033143371325734854,56890.21,56890.21,
True,False,5.0,0.001,0.001,35935.0,34690.0,34825.0,34825.0,future,,,YFI,False,False,-0.012056737588652482,0.004470723968849149,0.03292303129170992,5926.425,5926.425,
True,False,0.00025,0.001,0.001,1.013,1.00825,1.01275,1.01275,spot,YFI,BTC,,False,True,-0.012914230019493177,0.060471204188481675,0.08026666666666667,0.3380515,11493.301824038514,
True,False,5.0,0.001,0.001,34305.0,34360.0,34420.0,34360.0,spot,YFI,USD,,False,True,-0.012785519321936504,0.001457301078402798,0.03353887802677094,502755.375,502755.375,
True,False,5.0,0.001,0.001,34390.0,34365.0,34415.0,34390.0,spot,YFI,USDT,,False,True,-0.011639603391291851,0.0033552151714077317,0.03257769103738178,168366.885,168357.4800258039,
True,False,0.25,0.001,0.001,1660.25,1660.0,1663.0,1660.25,future,,,YFII,False,False,0.0013570566948130278,-0.06425250105678455,-0.024386660790362863,2199065.22025,2199065.22025,
True,False,0.25,0.001,0.001,1661.5,1662.75,1665.75,1662.75,spot,YFII,USD,,False,True,0.0009029345372460496,-0.06284345498097788,-0.023061104582843713,22876.4195,22876.4195,
True,False,0.01,0.05,0.05,123.17,123.09,123.19,123.17,future,,,ZEC,False,False,-0.004123544631306598,-0.07216572504708098,-0.03758399749960931,6301585.42,6301585.42,
True,False,1e-05,10.0,10.0,0.08791,0.08775,0.08794,0.08791,future,,,ZIL,False,False,-0.007115428055116332,-0.09014696750155247,-0.05625335480407944,1781387.2085,1781387.2085,
True,False,0.05,0.005,0.005,371.6,370.55,375.2,371.6,future,,,ZM,True,False,0.0,0.0,0.0,0.0,0.0,True
True,False,0.05,0.005,0.005,374.25,371.8,374.4,374.25,future,,,ZM,True,False,0.0,0.003149500770622529,0.003149500770622529,15284.37,15284.37,True
True,False,0.01,0.01,0.01,371.83,371.81,374.27,371.83,spot,ZM,USD,,True,True,-0.00641316837239131,-0.0026554369400783218,-0.0026554369400783218,2651.4839,2651.4839,True
True,False,0.00025,1.0,1.0,0.73825,0.73875,0.7395,0.73875,future,,,ZRX,False,False,-0.00872190540087219,-0.08683559950556242,-0.060712015257469804,460666.666,460666.666,
True,False,0.00025,1.0,1.0,0.7485,0.73875,0.74075,0.74075,spot,ZRX,USD,,False,True,-0.009361417586091608,-0.08436341161928307,-0.060855784469096674,3725.98025,3725.98025,
True,False,1e-08,1000000.0,1000000.0,1.1e-07,1e-07,1.1e-07,1.1e-07,spot,ADABEAR,USD,,False,True,0.0,0.1,0.1,8570.95,8570.95,
True,False,0.5,0.0001,0.0001,1395.0,1412.0,1420.5,1412.0,spot,ADABULL,USD,,False,True,-0.021483021483021482,-0.1647441585329784,-0.09891512444160817,103737.1913,103737.1913,
True,False,2.5,1e-06,1e-06,46322.5,45345.0,45465.0,45465.0,spot,ADAHALF,USD,,False,True,-0.003616042077580539,-0.026445396145610277,-0.016494510843112865,0.0,0.0,
True,False,0.001,0.01,0.01,12.452,12.4,12.463,12.452,spot,ADAHEDGE,USD,,False,True,0.010304259634888438,0.058663492603298756,0.038012670890296765,43082.92898,43082.92898,
True,False,1e-08,1000000.0,1000000.0,1.5e-07,1.6e-07,1.7e-07,1.6e-07,spot,ALGOBEAR,USD,,False,True,0.0,0.23076923076923078,0.14285714285714285,4656.17,4656.17,
True,False,1e-08,10000.0,10000.0,1.348e-05,1.351e-05,1.362e-05,1.351e-05,spot,ALGOBULL,USD,,False,True,-0.0014781966001478197,-0.2159024956471271,-0.1255663430420712,32242.1122,32242.1122,
True,False,1.0,1e-05,1e-05,15557.0,14973.0,15004.0,15004.0,spot,ALGOHALF,USD,,False,True,-0.0018626929217668972,-0.035546699235071026,-0.021712199256699486,0.0,0.0,
True,False,0.01,0.001,0.001,147.98,153.98,154.37,153.98,spot,ALGOHEDGE,USD,,False,True,0.0025392278143108273,0.07250818416103642,0.042448040078532256,24.98783,24.98783,
True,False,5e-07,100.0,100.0,0.001469,0.0014545,0.001464,0.001464,spot,ALTBEAR,USD,,False,True,0.02127659574468085,0.2245922208281054,0.12356101304681504,41434.350725,41434.350725,
True,False,0.01,0.001,0.001,34.48,34.41,34.63,34.48,spot,ALTBULL,USD,,False,True,-0.02212138400453772,-0.19701909641360038,-0.12130479102956167,125912.17755,125912.17755,
True,False,1.0,1e-05,1e-05,19407.0,18297.0,18346.0,18346.0,spot,ALTHALF,USD,,False,True,-0.002392604676454595,-0.035030507048180094,-0.02170319415560177,0.0,0.0,
True,False,0.025,0.001,0.001,206.175,207.675,208.775,207.675,spot,ALTHEDGE,USD,,False,True,0.00483851457602516,0.06664098613251156,0.04267603865947032,8787.37175,8787.37175,
True,False,1e-08,10000.0,10000.0,3.47e-06,3.38e-06,3.57e-06,3.47e-06,spot,ASDBEAR,USD,,False,True,-0.025280898876404494,0.026627218934911243,-0.014204545454545454,31.6449,31.6449,
True,False,1e-08,10000.0,10000.0,3.47e-06,3.41e-06,3.54e-06,3.47e-06,spot,ASDBEAR,USDT,,False,True,0.0,0.026627218934911243,0.03273809523809524,70.1981,70.194178734134,
True,False,0.0005,0.1,0.1,1.425,1.4085,1.4395,1.425,spot,ASDBULL,USD,,False,True,0.0,-0.024640657084188913,-0.015883977900552487,4001.22825,4001.22825,
True,False,0.0005,0.1,0.1,1.4185,1.396,1.44,1.4185,spot,ASDBULL,USDT,,False,True,0.0,-0.023743977976600137,-0.012530455969369997,139.3182,139.310417685348,
True,False,1.0,1e-05,1e-05,32380.0,19944.0,20162.0,20162.0,spot,ASDHALF,USD,,False,True,-0.0004461851172475336,-0.004591458899037275,-0.0017329306332623657,0.0,0.0,
True,False,0.005,0.001,0.001,55.685,61.245,62.355,61.245,spot,ASDHEDGE,USD,,False,True,0.0,0.008231130134167422,0.0017173699705593719,0.0,0.0,
True,False,1e-08,1000.0,1000.0,3.48e-05,3.484e-05,3.545e-05,3.484e-05,spot,ATOMBEAR,USD,,False,True,-0.007124536905101168,0.2865583456425406,0.1177414180301572,21370.53261,21370.53261,
True,False,2.5e-05,1.0,1.0,0.08345,0.08335,0.084225,0.08345,spot,ATOMBULL,USD,,False,True,-0.004770423375074538,-0.26733977172958734,-0.1273202614379085,9507.530275,9507.530275,
True,False,1.0,1e-05,1e-05,15720.0,14595.0,14654.0,14654.0,spot,ATOMHALF,USD,,False,True,0.00034132022663663046,-0.045777170020186234,-0.022545357524012807,0.0,0.0,
True,False,0.01,0.001,0.001,128.28,133.19,134.0,133.19,spot,ATOMHEDGE,USD,,False,True,0.00067618332081142,0.08886527141922826,0.04544740973312402,7716.47197,7716.47197,
True,False,2.5e-07,100.0,100.0,0.000692,0.00068175,0.000703,0.000692,spot,BALBEAR,USD,,False,True,0.03052866716306776,0.3001409112259277,0.17288135593220338,5234.82788,5234.82788,
True,False,2.5e-07,100.0,100.0,0.000629,0.00068075,0.00070375,0.00068075,spot,BALBEAR,USDT,,False,True,0.026772247360482653,0.3078770413064361,0.1676672384219554,49.1249,49.122155883086,
True,False,5e-05,1.0,1.0,0.208,0.2,0.2047,0.2047,spot,BALBULL,USD,,False,True,-0.016338298894762134,-0.25698729582577134,-0.13628691983122362,7005.96345,7005.96345,
True,False,5e-05,1.0,1.0,0.2439,0.2,0.2054,0.2054,spot,BALBULL,USDT,,False,True,-0.02930056710775047,-0.25981981981981983,-0.1588861588861589,534.802,534.77212596028,
True,False,0.5,1e-05,1e-05,11165.5,9881.5,9952.0,9952.0,spot,BALHALF,USD,,False,True,-0.00564520157865814,-0.046834594387510774,-0.027127425582873062,0.0,0.0,
True,False,0.025,0.001,0.001,189.075,203.1,205.225,203.1,spot,BALHEDGE,USD,,False,True,0.009067196621537698,0.08667736757624397,0.05520197428237433,0.0,0.0,
True,False,2.5e-07,100.0,100.0,0.0008995,0.0009,0.00091575,0.0009,spot,BCHBEAR,USD,,False,True,0.02769055095632315,0.24180751983442567,0.12535167239762426,2916.7649,2916.7649,
True,False,2.5e-07,100.0,100.0,0.000836,0.0009,0.000922,0.0009,spot,BCHBEAR,USDT,,False,True,0.035077630822311676,0.23499142367066894,0.15421609490221225,2730.321075,2730.1685592647505,
True,False,2.5e-05,1.0,1.0,0.054125,0.054925,0.055225,0.054925,spot,BCHBULL,USD,,False,True,-0.028735632183908046,-0.22119815668202766,-0.13503937007874015,9991.712,9991.712,
True,False,2.5e-05,1.0,1.0,0.05385,0.0543,0.05515,0.0543,spot,BCHBULL,USDT,,False,True,-0.035523978685612786,-0.23006026231832682,-0.14014251781472684,3920.9272,3920.708177006608,
True,False,0.5,1e-05,1e-05,10946.5,10451.5,10519.0,10519.0,spot,BCHHALF,USD,,False,True,-0.00506029794277607,-0.039053578769469695,-0.024166241476877407,0.0,0.0,
